"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"p_0001";"v_113";"v_114";"meduse_1";"meduse_2";"meduse_3";"medtime_1";"medtime_2";"medtime_3";"medcondsoz_1";"medcondsoz_2";"medcondsoz_3";"medcondsoz_4";"medcondsoz_5";"medcondsoz_6";"medcondsoz_7";"medcondsoz_8";"medcondsoz_9";"medcondsoz_10";"v_48";"medcondsoz_11";"med_act";"finan1";"finan2";"finan3";"trust1";"trust2";"trust3";"trust4";"trust5";"tsec1";"tsec2";"tsec3";"tfree1";"tfree2";"tfree3";"ssec1";"ssec2";"ssec3";"sfree1";"sfree2";"sfree3";"att";"man_finance";"man_finance_ctrl";"man_eff";"man_eff_ctrl";"man_acc1";"man_acc2";"narrative_1";"narrative_2";"narrative_3";"narrative_4";"narrative_5";"narrative_6";"narrative_7";"narrative_8";"man_check1";"man_check2";"v_126";"v_127";"heiz1";"heiz2";"heiz3";"heiz4";"heiz5";"heiz6";"heiz7";"heiz8";"heiz9";"heiz10";"v_109";"pol";"v_7";"SES";"gender";"age";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts7101447";"rts7101522";"rts7111982";"rts7112144";"rts7112405";"rts7112407";"rts7112415";"rts7113504";"rts7113506";"rts7113507";"rts7113508";"rts7113510";"rts7113511";"rts7113513";"rts7113514";"rts7113515";"rts7113516";"rts7113517";"rts7113518";"rts7118825";"rnd_pg_7119467_1";"rnd_pg_7119467_2";"rnd_pg_7119467_3";"rnd_pg_7119467_4";"rnd_pg_7119467_5";"rnd_pg_7119467_6";"rnd_pg_7119467_7";"rnd_pg_7119467_8"
"275";"0";"0";"31";"7101365";"-99";"537";"3";"289762377777347";"0";"1";"2";"9";"9";"6";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"6";"6";"6";"6";"6";"3";"5";"4";"4";"5";"5";"5";"4";"4";"4";"4";"4";"5";"5";"5";"-99";"-99";"2";"-99";"4";"3";"3";"2";"4";"2";"3";"2";"3";"2";"3";"-99";"-99";"3";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"8";"Volt";"8";"2";"70";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://webmail.freenet.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113516,7113507,7113514,7113513,7113510,7113508,7113511,7113515,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"dc35e069983af888d28e1d698f97bb49";"1";"0";"1728931125";"2024-10-14 18:38:45";"2024-10-14 18:47:42";"0000-00-00 00:00:00";"9";"537";"132";"81";"170";"182";"271";"212";"276";"329";"427";"396";"443";"386";"354";"451";"299";"470";"479";"0";"7113516";"7113507";"7113514";"7113513";"7113510";"7113508";"7113511";"7113515"
"276";"0";"0";"31";"7101365";"-99";"1387";"2";"289768834222147";"0";"1";"9";"2";"8";"3";"1";"3";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"3";"4";"4";"4";"3";"3";"4";"3";"6";"5";"5";"6";"4";"5";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"3";"-99";"1";"1";"3";"4";"2";"5";"3";"3";"4";"3";"2";"3";"-99";"-99";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"-99";"1";"-99";"5";"1";"70";"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0";"https://deref-web.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113516,7113508,7113507,7113510,7113514,7113515,7113511,7113513,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"c8cdca00babf0cf01ad33766b9f11878";"1";"0";"1728931189";"2024-10-14 18:39:49";"2024-10-14 19:02:56";"0000-00-00 00:00:00";"6";"1387";"266";"147";"320";"510";"852";"578";"868";"985";"950";"1027";"1224";"1272";"1084";"1163";"906";"1305";"1322";"0";"7113516";"7113508";"7113507";"7113510";"7113514";"7113515";"7113511";"7113513"
"277";"0";"0";"31";"7101365";"-99";"1203";"1";"289762377932823";"0";"1";"9";"9";"9";"3";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"-99";"0";"2";"1";"2";"2";"2";"2";"2";"3";"4";"7";"6";"4";"7";"7";"7";"4";"4";"4";"4";"4";"4";"2";"5";"-99";"4";"-99";"3";"3";"3";"4";"2";"4";"3";"4";"3";"3";"4";"3";"-99";"-99";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Fernwärme";"3";"-99";"5";"1";"55";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113513,7113511,7113510,7113516,7113507,7113508,7113515,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"ddaf136914a339679d95ecdcabb2dbc0";"1";"0";"1728931219";"2024-10-14 18:40:19";"2024-10-14 19:00:22";"0000-00-00 00:00:00";"113";"1203";"216";"166";"260";"483";"719";"535";"781";"1050";"1077";"981";"918";"881";"840";"1103";"1012";"1127";"1148";"0";"7113514";"7113513";"7113511";"7113510";"7113516";"7113507";"7113508";"7113515"
"278";"0";"0";"31";"7101365";"-99";"1193";"3";"289768834508977";"0";"1";"3";"2";"8";"3";"2";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"7";"7";"7";"5";"2";"1";"1";"1";"1";"6";"6";"6";"2";"2";"1";"1";"1";"1";"1";"1";"-99";"-99";"1";"-99";"6";"4";"4";"5";"2";"5";"4";"3";"2";"4";"3";"-99";"-99";"4";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"6";"-99";"6";"2";"61";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113507,7113511,7113510,7113515,7113516,7113513,7113508,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"29318600308617617f197059fb103986";"1";"0";"1728931229";"2024-10-14 18:40:29";"2024-10-14 19:00:22";"0000-00-00 00:00:00";"9";"1193";"140";"60";"361";"780";"875";"801";"879";"932";"1098";"989";"965";"1082";"913";"1028";"1055";"1117";"1130";"0";"7113514";"7113507";"7113511";"7113510";"7113515";"7113516";"7113513";"7113508"
"279";"0";"0";"31";"7101365";"-99";"483";"2";"289768832449743";"0";"1";"4";"7";"8";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"4";"4";"3";"7";"2";"1";"2";"1";"4";"4";"4";"5";"4";"4";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"3";"-99";"1";"1";"3";"1";"1";"3";"1";"1";"3";"1";"1";"1";"-99";"-99";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Fernwärme";"1";"-99";"6";"2";"58";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113516,7113508,7113511,7113507,7113513,7113510,7113515,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"2a6835a16ce5c1e8f1d5da28f8abd458";"1";"0";"1728931410";"2024-10-14 18:43:30";"2024-10-14 18:51:33";"0000-00-00 00:00:00";"7";"483";"101";"62";"138";"192";"264";"234";"275";"378";"345";"396";"359";"388";"312";"409";"323";"422";"442";"0";"7113514";"7113516";"7113508";"7113511";"7113507";"7113513";"7113510";"7113515"
"280";"0";"0";"31";"7101365";"-99";"922";"1";"289768834068488";"0";"1";"5";"1";"3";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"6";"6";"6";"6";"2";"3";"2";"3";"4";"7";"4";"6";"6";"6";"6";"5";"6";"7";"7";"7";"1";"3";"-99";"2";"-99";"1";"1";"3";"2";"4";"5";"4";"4";"5";"2";"2";"2";"-99";"-99";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"1";"-99";"5";"2";"50";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113516,7113507,7113515,7113508,7113511,7113514,7113510,7113513,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"d57c25dbe4272eaaa11ba0a86af365e7";"1";"0";"1728931672";"2024-10-14 18:47:52";"2024-10-14 19:03:14";"0000-00-00 00:00:00";"4";"922";"159";"71";"376";"469";"547";"505";"555";"631";"693";"831";"762";"874";"804";"659";"596";"889";"897";"0";"7113516";"7113507";"7113515";"7113508";"7113511";"7113514";"7113510";"7113513"
"281";"0";"0";"31";"7101365";"-99";"398";"3";"289762377465923";"0";"1";"6";"3";"6";"3";"3";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"5";"1";"4";"1";"1";"1";"1";"1";"1";"7";"4";"5";"4";"4";"4";"4";"4";"7";"7";"7";"-99";"-99";"1";"-99";"1";"1";"1";"1";"1";"5";"1";"1";"1";"2";"1";"-99";"-99";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"10";"-99";"5";"2";"53";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113514,7113507,7113510,7113508,7113515,7113516,7113511,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"978bc21e165edfbb49fb7773c8ecbfde";"1";"0";"1728931914";"2024-10-14 18:51:54";"2024-10-14 18:58:32";"0000-00-00 00:00:00";"5";"398";"126";"85";"159";"174";"243";"205";"249";"282";"305";"295";"340";"261";"271";"316";"328";"355";"365";"0";"7113513";"7113514";"7113507";"7113510";"7113508";"7113515";"7113516";"7113511"
"282";"0";"0";"31";"7101365";"-99";"2835";"3";"289768832342183";"0";"1";"8";"2";"8";"3";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"4";"5";"5";"5";"7";"6";"3";"5";"4";"2";"6";"4";"6";"2";"4";"1";"1";"1";"4";"4";"4";"-99";"-99";"1";"-99";"2";"2";"3";"4";"4";"1";"2";"1";"3";"3";"4";"-99";"-99";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"3";"-99";"7";"2";"73";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113507,7113508,7113511,7113516,7113513,7113510,7113515,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"88764ae51750fcfb8dd44f26f5efe5c0";"1";"0";"1728931935";"2024-10-14 18:52:15";"2024-10-14 19:39:30";"0000-00-00 00:00:00";"9";"2835";"301";"180";"2110";"2111";"2241";"2144";"2259";"2370";"2446";"2671";"2510";"2627";"2332";"2729";"2567";"2773";"2783";"0";"7113514";"7113507";"7113508";"7113511";"7113516";"7113513";"7113510";"7113515"
"283";"0";"0";"31";"7101365";"-99";"655";"1";"289768834111512";"0";"1";"3";"3";"8";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"4";"4";"4";"5";"2";"1";"1";"3";"3";"4";"4";"5";"4";"4";"4";"5";"5";"5";"4";"5";"1";"3";"-99";"3";"-99";"2";"2";"2";"4";"3";"2";"4";"3";"3";"2";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"7";"-99";"5";"2";"63";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113507,7113516,7113515,7113513,7113508,7113514,7113510,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"db4eea8042ada6436e0910bc8683c32a";"1";"0";"1728931950";"2024-10-14 18:52:30";"2024-10-14 19:03:25";"0000-00-00 00:00:00";"5";"655";"168";"99";"212";"244";"351";"300";"364";"404";"524";"575";"393";"501";"555";"448";"415";"594";"602";"0";"7113511";"7113507";"7113516";"7113515";"7113513";"7113508";"7113514";"7113510"
"285";"0";"0";"31";"7101365";"-99";"473";"3";"289762377536606";"0";"1";"4";"4";"3";"3";"3";"3";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"5";"6";"5";"7";"6";"7";"5";"5";"6";"6";"4";"5";"6";"5";"5";"5";"6";"4";"6";"7";"5";"-99";"-99";"4";"-99";"6";"5";"4";"3";"5";"4";"5";"3";"4";"4";"4";"-99";"-99";"5";"4";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"7";"2";"55";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113507,7113515,7113508,7113510,7113514,7113513,7113516,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"c6f561cc57fc8a06c33be759481d9f72";"1";"0";"1728932248";"2024-10-14 18:57:28";"2024-10-14 19:05:22";"0000-00-00 00:00:00";"20";"474";"115";"78";"128";"227";"303";"278";"320";"352";"384";"394";"336";"410";"401";"377";"421";"445";"454";"0";"7113511";"7113507";"7113515";"7113508";"7113510";"7113514";"7113513";"7113516"
"286";"0";"0";"31";"7101365";"-99";"472";"1";"289762377462850";"0";"1";"9";"9";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"6";"6";"6";"6";"5";"1";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"2";"2";"-99";"3";"-99";"3";"3";"2";"1";"1";"2";"1";"2";"2";"1";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Fernwärme";"1";"-99";"8";"1";"64";"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113515,7113511,7113507,7113510,7113508,7113513,7113516,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"bd21c7b079751c51f43df7b03b2b1a7e";"1";"0";"1728932374";"2024-10-14 18:59:34";"2024-10-14 19:07:26";"0000-00-00 00:00:00";"4";"472";"93";"58";"118";"188";"251";"205";"256";"354";"380";"372";"339";"392";"291";"305";"405";"426";"449";"0";"7113514";"7113515";"7113511";"7113507";"7113510";"7113508";"7113513";"7113516"
"287";"0";"0";"31";"7101365";"-99";"1094";"1";"289768833999099";"0";"1";"2";"5";"6";"3";"2";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"5";"5";"5";"5";"4";"3";"3";"3";"3";"4";"2";"4";"3";"3";"5";"5";"5";"7";"7";"7";"2";"3";"-99";"4";"-99";"1";"2";"3";"3";"3";"4";"3";"5";"3";"3";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"6";"-99";"6";"1";"66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"https://meinungsplatz.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113508,7113515,7113516,7113514,7113510,7113511,7113513,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"91776b4abedcacf55f1762578d782ee2";"1";"0";"1728932509";"2024-10-14 19:01:49";"2024-10-14 19:20:03";"0000-00-00 00:00:00";"14";"1094";"308";"223";"411";"488";"654";"557";"685";"730";"761";"925";"963";"1004";"896";"816";"858";"1034";"1047";"0";"7113507";"7113508";"7113515";"7113516";"7113514";"7113510";"7113511";"7113513"
"288";"0";"0";"31";"7101365";"-99";"505";"1";"289768835098754";"0";"1";"5";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"1";"1";"1";"6";"1";"1";"1";"1";"5";"7";"5";"4";"6";"4";"6";"6";"6";"4";"5";"5";"1";"5";"-99";"2";"-99";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"3";"-99";"-99";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"7";"-99";"2";"2";"64";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113514,7113516,7113510,7113508,7113507,7113515,7113511,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"7a7b70a3264e15146f7aac9c0e276427";"1";"0";"1728932632";"2024-10-14 19:03:52";"2024-10-14 19:12:17";"0000-00-00 00:00:00";"6";"505";"135";"74";"181";"199";"320";"268";"329";"411";"395";"384";"438";"345";"356";"424";"369";"462";"468";"0";"7113513";"7113514";"7113516";"7113510";"7113508";"7113507";"7113515";"7113511"
"289";"0";"0";"31";"7101365";"-99";"806";"1";"289768834379910";"0";"1";"2";"8";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"6";"6";"5";"5";"2";"4";"4";"3";"5";"6";"6";"6";"6";"6";"6";"6";"7";"7";"7";"2";"5";"-99";"4";"-99";"2";"2";"4";"5";"3";"5";"4";"4";"3";"4";"2";"3";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"6";"1";"67";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113515,7113508,7113511,7113516,7113513,7113514,7113510,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"d4b79b85ec3a59c7e028ae1bdac7eb3a";"1";"0";"1728932749";"2024-10-14 19:05:49";"2024-10-14 19:19:15";"0000-00-00 00:00:00";"5";"806";"140";"89";"182";"300";"396";"345";"407";"443";"523";"733";"576";"649";"693";"477";"607";"760";"765";"0";"7113507";"7113515";"7113508";"7113511";"7113516";"7113513";"7113514";"7113510"
"290";"0";"0";"31";"7101365";"-99";"295";"1";"289762377284848";"0";"1";"8";"7";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"-99";"4";"-99";"3";"3";"3";"3";"3";"3";"2";"3";"3";"3";"3";"3";"-99";"-99";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"-99";"1";"-99";"5";"1";"60";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113513,7113507,7113514,7113508,7113515,7113510,7113516,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"d57644e9584b1e8065095c46812de0a5";"1";"0";"1728932856";"2024-10-14 19:07:36";"2024-10-14 19:12:31";"0000-00-00 00:00:00";"23";"295";"97";"79";"141";"172";"204";"190";"217";"236";"246";"253";"223";"231";"242";"250";"257";"262";"271";"0";"7113511";"7113513";"7113507";"7113514";"7113508";"7113515";"7113510";"7113516"
"291";"0";"0";"31";"7101365";"-99";"1082";"3";"289768834891834";"0";"1";"8";"8";"2";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"1";"1";"1";"6";"3";"3";"5";"5";"5";"6";"4";"6";"5";"4";"4";"5";"5";"4";"4";"4";"-99";"-99";"3";"-99";"5";"3";"3";"4";"4";"3";"4";"3";"3";"4";"4";"-99";"-99";"3";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"2";"-99";"2";"1";"56";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"https://deref-web.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113511,7113508,7113507,7113516,7113510,7113515,7113514,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"0e83036163bcc8057363ae9c0dc0ec16";"1";"0";"1728932987";"2024-10-14 19:09:47";"2024-10-14 19:27:49";"0000-00-00 00:00:00";"64";"1082";"361";"272";"519";"527";"652";"574";"655";"801";"763";"863";"733";"698";"976";"902";"833";"1000";"1008";"0";"7113513";"7113511";"7113508";"7113507";"7113516";"7113510";"7113515";"7113514"
"292";"0";"0";"31";"7101365";"-99";"941";"2";"289768835132560";"0";"1";"1";"9";"9";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"6";"6";"5";"4";"1";"3";"4";"4";"5";"4";"5";"4";"4";"4";"4";"2";"3";"3";"3";"2";"2";"-99";"4";"-99";"3";"3";"5";"5";"5";"4";"3";"5";"4";"5";"3";"3";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"3";"-99";"6";"1";"74";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7112407,7113504,7112415,7112415,7113506,7113506,7119467,7113511,7113508,7113513,7113507,7113510,7113515,7113508,7113514,7113516,7113515,7113517,7113517,7113518,7113518,7101522,7101522,7101365";"1";"1";"0";"-99";"-99";"1dabf23022de74be43d45a7f9d023b91";"1";"0";"1728933376";"2024-10-14 19:16:16";"2024-10-14 19:31:57";"0000-00-00 00:00:00";"9";"941";"239";"107";"298";"320";"464";"405";"478";"616";"696";"657";"538";"584";"739";"817";"776";"844";"860";"0";"7113511";"7113513";"7113507";"7113510";"7113508";"7113514";"7113516";"7113515"
"293";"0";"0";"31";"7101365";"-99";"2378";"3";"289768832444620";"0";"1";"2";"6";"9";"2";"2";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"6";"5";"7";"3";"1";"2";"2";"1";"6";"6";"4";"6";"5";"6";"1";"1";"7";"7";"7";"7";"-99";"-99";"1";"-99";"1";"1";"1";"5";"1";"4";"1";"5";"2";"3";"1";"-99";"-99";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"-99";"4";"-99";"4";"2";"81";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"https://deref-gmx.net/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113510,7113515,7113514,7113508,7113516,7113507,7113513,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"1991ddc35a001d606a7f9fa7bad3fcd4";"1";"0";"1728933557";"2024-10-14 19:19:17";"2024-10-14 19:58:55";"0000-00-00 00:00:00";"9";"2378";"238";"149";"358";"735";"1094";"891";"1166";"2178";"1912";"1501";"1446";"2245";"1740";"1678";"2138";"2274";"2306";"0";"7113511";"7113510";"7113515";"7113514";"7113508";"7113516";"7113507";"7113513"
